pillar,image_type,title,output_filename,dimensions,scene_prompt,palette
Industrial,capability,OEE Optimization,cap-industrial-oee.png,800x600,"Robotic assembly arms in synchronized motion blur—mass production choreography rendered as kinetic precision. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Slow shutter macro on arms in motion, shallow depth of field. Forest green (#0f4c3a) dithered tones, with amber (#F4A261) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Factory lighting. No text, no logos, no people.",Green + Amber duotone
Industrial,capability,Real-Time Operational Model,cap-industrial-digital-twin.png,800x600,"Digital twin holographic display showing BIM model, 3D architectural rendering abstraction of physical system—the model and the real rendered as precision drawing. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Macro on technical drawing section with fine detail, shallow depth of field. Forest green (#0f4c3a) dithered tones, with amber (#F4A261) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Study light. No text, no logos, no faces.",Green + Amber duotone
Industrial,capability,Legacy Coexistence,cap-industrial-legacy.png,800x600,"Legacy system rack next to modern cloud infrastructure modules, different eras integrated—coexistence rendered as material architecture. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Macro on junction of old and new brick, shallow depth of field. Forest green (#0f4c3a) dithered tones, with amber (#F4A261) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Golden hour light. No text, no logos, no faces.",Green + Amber duotone
Industrial,capability,Multi-Plant Coordination,cap-industrial-multi-plant.png,800x600,"Row of factory windows each lit differently, coordinated but autonomous—synchronized operations rendered as pattern variation. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Wide macro on window row showing varied light levels, shallow depth of field. Forest green (#0f4c3a) dithered tones, with amber (#F4A261) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Dusk industrial light. No text, no logos, no faces.",Green + Amber duotone
Finance,capability,Customer 360,cap-finance-customer-360.png,800x600,"Train station concourse from above, motion blur of travelers, individual paths in system—behavior at population scale. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Aerial long exposure capturing motion blur, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Daylight from above. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,NPA Early Warning,cap-finance-npa-warning.png,800x600,"Sensor array with predictive alert threshold crossing, status LED blinking red—the instrument of prediction rendered as electronic foresight. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Macro on sensor array display with threshold crossing visualization in warning zone, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Warm indoor light. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,Regulatory Compliance,cap-finance-compliance.png,800x600,"Algorithm timing protocol interlocking at nanosecond precision—governance rendered as computational certainty. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Extreme macro on network timing module showing synchronized gate engagement, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Warm studio light. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,Credit Risk,cap-finance-credit-risk.png,800x600,"Predictive analytics visualization dashboard showing balanced risk curves, equilibrium indicator glowing—measurement and assessment rendered as computational balance. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Macro on scale beam and fulcrum, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Study light. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,Next Best Action,cap-finance-next-action.png,800x600,"Compass needle pointing on brass instrument—decision and direction rendered as magnetic precision. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Extreme macro on compass needle with markings, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Warm interior light. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,Claims Classification,cap-finance-claims.png,800x600,"Sorting conveyor system from above, automated classification at speed—categorization rendered as kinetic precision. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Aerial macro on conveyor showing items in motion, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Warm factory light. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,M&A Integration,cap-finance-ma-integration.png,800x600,"Two river channels merging, different sediment colors mixing—integration rendered as flowing synthesis. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Macro on confluence point with visible color mixing, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Golden hour light. No text, no logos, no faces.",Green + Brass duotone
Finance,capability,Data Fingerprinting,cap-finance-fingerprinting.png,800x600,"Frost crystals forming unique structure on brass—one-of-a-kind pattern rendered as crystalline uniqueness. Cinematic large-format photograph with 90s digital compression dithering — like a cinematic frame artificially compressed to limited color depth. Extreme dithered dot pattern visible throughout — the dithering creates all tonal variation like a 90s compressed digital frame. Extreme macro on frost crystal detail on brass, shallow depth of field. Forest green (#0f4c3a) dithered tones, with brass (#C4944A) in highlights. Rich cinematic photography with visible dithering bands and limited color palette. Backlit dawn light. No text, no logos, no faces.",Green + Brass duotone
